feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
-0.058416,0.917265,-0.134348,-0.291995,-0.588865,-1.521643,0.973053,-0.739927,-0.144166,0.086502,normal
-0.331436,0.497129,1.385736,-0.690681,0.759752,-0.410671,-0.547152,-1.408599,-0.989282,1.078603,normal
-1.608342,0.457153,-1.202165,-0.261315,-0.720253,0.521378,-0.719928,0.981787,-0.133216,-0.923727,normal
1.228338,2.059636,0.111263,-0.824493,-0.834561,-0.228405,-0.081628,-0.506148,-0.365678,-0.259243,normal
-1.690443,1.709139,0.429285,-1.018877,1.286233,-0.026320,2.713558,1.936045,-0.834599,0.398505,normal
1.772301,0.600663,0.776220,-0.394133,0.541511,0.062543,-0.539642,-0.192331,0.125304,-1.061595,normal
0.427706,0.634105,-0.202855,-1.155761,-0.224784,0.138253,0.125340,-0.083373,0.437529,-0.938087,normal
-0.982830,-0.251559,-1.160025,-0.855029,3.025875,-1.375039,-2.630183,1.506774,1.143521,0.683888,normal
-0.636443,-0.448691,0.146664,0.062772,0.305598,0.801401,-1.489164,0.150918,-0.766942,-0.948601,normal
-0.490145,0.892978,0.086095,-0.910223,0.040909,-0.658581,0.077803,-0.499934,1.867619,1.496509,normal
0.845759,0.472091,-0.004670,0.170103,1.701230,0.731142,-0.980769,0.263391,0.219210,-0.223956,normal
0.537880,0.888253,-1.288683,-1.101835,-1.277581,1.050745,1.731899,-0.449896,0.011545,-1.489120,normal
-1.398835,0.397634,0.147775,0.136248,-0.837031,-0.903400,-0.299440,-0.224750,1.184085,-0.954027,normal
0.011665,1.783067,1.389709,0.940162,-1.605526,-0.031979,-0.383066,-0.259058,-1.887252,1.319484,normal
-1.035098,-0.858577,0.577346,-0.903101,-0.925695,1.253951,-0.772407,2.109334,-0.088548,-0.563672,normal
-1.476222,1.430840,-0.682782,0.045814,0.243570,-1.046202,0.142768,1.039723,-1.024902,0.340780,normal
0.647741,-0.959257,0.640746,-0.780878,-0.677780,-1.879583,0.181890,-0.411920,-0.288049,-1.868297,normal
-0.878410,1.256799,1.205207,-1.176511,0.911828,1.053068,1.898408,0.104899,0.289943,1.734049,normal
-0.132625,-1.252318,0.146651,-0.831543,0.439355,-0.328665,-0.921692,1.143900,0.249408,-0.238928,normal
-1.040042,0.241751,1.350012,0.359033,-1.049689,0.302099,-0.468741,1.753787,-0.549660,0.299964,normal
-0.710631,0.676172,-0.541689,0.913464,1.135541,0.551987,1.357122,-0.142767,0.775623,0.130551,normal
0.059489,-1.284742,0.162965,-2.469532,-0.518823,1.112775,0.376055,-1.148707,-0.975370,-2.142574,normal
1.615225,-0.799425,0.769626,1.418397,1.178556,0.483612,0.232986,0.485312,-0.045186,0.048540,normal
-0.928042,-0.937080,0.576937,-0.794990,-0.105447,1.645357,0.150426,-0.816066,0.265509,-0.496833,normal
-0.137432,-0.063885,-0.400497,0.218719,1.300777,-0.478238,0.008869,-0.734139,-0.218156,1.611613,normal
-0.649967,-0.396671,-0.421641,1.131042,0.964923,0.077459,-0.169828,0.693422,1.065672,1.979881,normal
0.916273,-2.035323,-1.370912,-0.480468,0.552728,-0.968335,0.822904,-0.412790,0.803874,0.382950,normal
2.497023,-0.423997,-0.673399,-0.576466,2.628013,-1.033446,-0.138824,0.614197,-1.675480,0.698043,normal
0.336847,-0.034557,-1.244167,-0.576099,1.210795,2.208310,0.328910,-1.061978,0.441175,-0.244918,normal
-0.216237,0.997549,-1.475231,-0.355906,-0.573357,0.144714,0.613561,-0.155960,1.246719,-1.145982,normal
0.381184,-1.911362,1.274206,-0.788203,-0.809367,1.690272,-0.518673,0.104157,-0.036680,-0.050870,normal
0.526463,-0.715636,-1.089418,-0.314195,-1.226597,0.836563,0.804484,1.432317,1.831642,0.760513,normal
0.429563,-0.733545,-1.040626,0.846106,-0.995323,1.324419,0.838980,-0.051592,-1.109545,0.488510,normal
0.519140,0.973757,1.127831,0.582487,1.049768,-1.455301,-0.433794,0.391031,-0.475463,-1.971218,normal
-0.484802,1.921294,-0.013160,-0.470861,1.593797,-0.083500,0.264641,0.532581,-1.090716,0.976457,normal
0.871875,1.066507,-0.670543,-0.115726,-0.362459,0.686902,1.089487,-1.406223,1.245171,-0.452307,normal
-0.608515,1.020614,0.066912,-0.617150,-1.701967,-0.067938,-0.316858,1.118626,-0.898202,0.409325,normal
1.700823,-0.908049,0.056608,0.274148,-0.402737,1.447393,-1.523180,0.159404,-0.850362,1.053000,normal
-0.221274,-0.117237,0.869560,-0.595438,-1.177908,-0.195844,-0.274794,0.884307,0.109325,-0.340515,normal
-0.014240,2.560442,-0.398159,-1.098671,-0.340563,0.832286,0.261776,0.237452,0.114292,0.698300,normal
0.677479,-0.390643,0.513580,0.316653,0.093301,1.503738,-0.931366,0.271700,0.267357,0.173484,normal
-0.248785,0.206832,1.165384,0.338518,0.596578,1.655352,-0.518378,-0.116986,-1.442410,-1.218899,normal
0.450266,1.434061,0.288148,1.145489,1.747773,-0.692583,-1.149725,0.290888,0.922352,1.415899,normal
-0.449990,0.445097,0.917718,-0.647659,-0.057756,-0.056562,-0.154504,0.041623,0.442989,-0.239855,normal
-0.719412,0.849605,-1.762923,1.758860,-1.999701,0.141500,-0.891688,1.213431,0.979052,-0.740538,normal
0.469135,-1.415554,-0.008433,0.860224,0.224351,-1.099454,0.886581,-0.132293,1.281044,0.962970,normal
2.673206,0.718518,2.703249,0.478020,-0.764446,0.966532,-2.205852,-0.886766,0.953465,0.675842,normal
-1.602372,0.197852,-1.018967,-1.189580,-2.094108,1.684056,0.316103,0.014827,-0.951972,1.916658,normal
-0.629519,0.693525,1.080735,0.133341,0.336962,-1.535737,1.157267,-0.019698,0.398335,0.476976,normal
-0.791407,0.549963,1.829476,-0.148596,-0.631147,-0.055024,-0.242506,-1.153147,0.094855,-0.255544,normal
-1.007281,-0.132673,-0.007892,-0.684991,-2.171951,0.311641,0.457726,1.513081,-1.868827,-0.965100,normal
-0.545106,-0.278247,0.319224,-0.596417,-0.020734,0.224433,-0.470813,-1.138272,-1.042057,-0.648483,normal
-1.675498,-0.809856,0.078076,0.494358,-0.775983,0.740089,-0.609977,-0.900965,-0.391640,-1.159839,normal
-0.972408,0.669623,1.500482,-0.798397,-0.120153,0.200084,-1.080365,-1.216989,0.234507,-1.231141,normal
-0.969239,0.194599,-0.042385,0.160778,0.558422,-0.293539,0.116136,-0.934432,1.371589,-0.529954,normal
0.051577,-0.718015,0.540649,1.014029,-0.299434,-1.111970,0.161136,-0.351376,0.083361,1.163111,normal
-0.518915,-1.111754,0.179771,0.116466,-1.593008,0.288694,0.275331,-1.720839,1.592211,-0.515396,normal
-1.468202,0.439556,-0.220284,1.285623,1.118910,0.245241,-0.303844,-0.071172,-0.226822,-0.016362,normal
0.825008,0.198608,-0.025721,-0.217324,0.377168,3.128185,-1.497264,-1.290609,-0.279010,0.948961,normal
-0.249433,0.071116,1.161933,-1.592501,-0.201393,0.883524,1.028800,-0.146299,-0.233286,0.493715,normal
-1.383645,-0.208411,-0.089859,-0.817632,-0.034519,0.902118,0.067519,2.961102,-1.834747,0.118271,normal
-1.718908,1.017362,1.298233,-0.884497,1.363103,0.311815,-2.557440,-0.272448,-0.920546,1.407683,normal
-0.346620,0.751082,-1.918894,0.540987,-1.459120,0.698478,-0.364532,-0.935185,-1.248839,-0.254104,normal
0.113449,-0.160555,-1.597705,-1.469255,0.908764,-0.140400,-0.170950,0.731604,0.834267,0.679681,normal
-1.221560,-0.088825,0.193012,-1.294770,0.461100,1.086868,0.623138,2.012694,0.590913,-0.166460,normal
0.172965,2.136886,0.396826,-0.209662,1.123378,-1.182179,0.319891,0.465297,0.130166,-0.492035,normal
1.040305,-1.473083,-1.508068,-2.130576,1.368678,-0.816032,-1.243735,-1.667421,-0.726418,0.211704,normal
-0.737399,-0.212663,-1.159747,-0.423457,0.508590,1.449381,1.636327,-0.037999,0.594873,0.923578,normal
-0.519621,-0.111939,0.934175,0.529138,0.238742,-0.448354,0.104846,-1.804762,0.385864,1.346074,normal
0.134314,1.414412,-0.049303,-1.355427,0.611531,0.703080,-0.565861,-1.291930,-2.093310,0.326524,normal
-0.339258,0.452262,0.142496,-0.571065,-0.852199,-0.223266,0.333205,0.546328,1.656123,-0.445602,normal
0.586639,-1.078334,0.760792,-0.838194,-0.205812,-0.483716,-0.828452,-0.818551,-0.150478,0.635495,normal
0.334441,-1.760229,1.280557,-1.486764,-0.484180,0.327254,1.499065,-1.690101,-0.179304,0.435012,normal
2.742931,0.566965,-0.253600,-1.601002,0.077685,-0.501333,0.426233,-1.090522,-0.813127,0.140490,normal
1.489949,-0.327769,-0.467800,1.477049,0.157371,0.445400,0.821775,0.984216,-0.071815,0.728046,normal
-1.417808,-0.652022,-1.262929,-2.624566,-0.163365,-1.990361,0.642342,-1.294742,-0.269655,0.330619,normal
-0.212275,-2.623376,0.319848,0.013485,0.247281,0.296702,-0.251947,-0.799736,0.010884,0.856859,normal
-0.163093,0.773584,0.658145,0.833655,1.509267,-0.121967,0.284483,0.663520,-0.772161,2.403678,normal
-1.130071,-0.604894,-0.137011,0.864617,0.409973,-0.557831,-0.690955,0.924015,0.902860,-1.279140,normal
0.158963,0.696600,0.316820,0.566575,0.859320,0.151210,1.531465,-0.858087,-0.014309,0.498656,normal
0.399470,-0.481796,0.156695,0.350191,-0.875621,1.401543,-1.271565,-0.199442,-0.267104,1.292945,normal
1.473629,-0.773850,-1.239857,0.298530,-0.191606,0.207479,0.062557,0.087873,-0.534811,-0.572396,normal
-0.852599,1.252654,-0.573060,1.224409,-0.878800,0.669804,0.690297,-0.828804,0.716109,-0.140951,normal
-0.805097,-0.373936,-1.774730,-0.668324,-1.198859,-0.509338,-0.862556,0.418476,-0.419628,0.111291,normal
2.312189,0.601957,0.287859,-0.755473,0.438879,1.644208,-0.283269,0.763414,1.676887,-0.568866,normal
-3.469038,-7.084223,-6.244746,-6.122847,-7.785127,-8.497321,-4.302373,-5.744729,-4.502485,-8.541167,anomaly
1.103347,-0.036479,0.947672,1.681989,-0.604020,-0.707517,-0.900195,0.971058,-1.069713,0.984713,normal
0.091654,-1.421658,0.957891,0.222492,0.333889,-0.518992,-1.195330,-1.544354,-0.339479,0.598516,normal
-1.217701,0.136120,-0.806897,-0.861538,1.247383,0.396736,1.415612,-0.233007,0.328155,-1.855070,normal
-1.396103,-0.675464,2.096413,-1.059168,-1.834670,1.378273,-1.718931,-0.766970,0.526263,0.559612,normal
0.387844,0.930444,-0.195689,-0.093806,0.749488,-1.191252,0.657732,0.403170,0.260300,-0.341426,normal
-0.302479,0.649977,1.750365,-1.627981,0.109223,1.350795,0.009701,-1.799708,0.316642,-0.522509,normal
0.449142,0.450131,0.004956,-0.009433,-0.364389,0.552796,-0.486718,0.787654,0.881129,1.320495,normal
-0.072393,0.831289,0.058289,0.787392,0.755502,0.870854,1.040470,-0.213397,-0.771156,0.547858,normal
-1.381753,0.367315,-0.166676,-1.145952,1.610678,-0.083923,0.331629,0.393585,-1.037481,0.952996,normal
-0.431865,-0.175267,-0.257869,1.401129,0.270520,-1.064196,0.685929,0.382983,0.270317,1.223316,normal
2.372654,-0.324213,-1.390841,0.306298,-0.198893,0.534436,1.038926,-0.697401,0.280167,0.886591,normal
-0.768456,0.557924,1.054028,0.916098,-0.477358,1.303517,-0.115001,-0.058953,-0.123417,0.569226,normal
-0.716152,0.292642,-0.711945,-1.503789,0.934224,0.015458,-0.143255,0.137803,0.898523,0.077627,normal
0.448670,1.151208,-0.222928,-0.276646,0.896276,-0.488589,-1.174155,-0.680441,-0.408297,0.150722,normal
0.363201,1.599371,0.043196,-0.522225,0.438319,0.215071,-0.737580,-1.127760,-0.658004,0.433792,normal
-0.415625,-0.482040,0.184033,0.261406,1.618319,0.071037,-1.440750,0.855135,-1.226545,-1.848846,normal
-0.148765,-0.652589,-1.650302,-1.779964,-1.047162,-1.493294,2.944822,-0.853614,-0.446086,-1.157360,normal
2.715318,-0.163340,0.874712,0.392480,0.144685,-0.592888,-0.012877,0.680131,0.151043,1.040316,normal
-0.384535,0.807748,-0.501586,-0.910930,-0.407821,-1.167961,-0.610781,0.004165,-0.454320,-1.346850,normal
0.457702,-1.940413,0.964002,-1.416690,1.477815,0.719909,-1.219443,1.257350,1.271282,-0.011181,normal
0.585874,-0.524363,0.674146,0.198500,1.271990,-1.536633,-0.437674,0.074623,-0.821561,0.877201,normal
-0.078771,-0.709376,-0.369742,1.027111,1.172219,-0.719163,-1.114268,1.610090,-0.414184,-1.952189,normal
0.261276,-0.520835,-0.434420,0.992634,1.785952,-0.045656,-0.659918,0.244265,-1.375033,-0.474597,normal
-0.585882,-0.719698,0.400136,-0.660420,0.370657,1.668145,-2.130862,1.640443,0.371701,-0.425965,normal
1.051021,-0.378797,-0.148846,0.892530,-1.002317,-0.792059,-1.469785,-1.662097,-1.386572,0.018044,normal
0.880806,-0.591293,1.957868,1.005404,1.125822,1.945654,0.693270,-0.299276,0.653869,1.150364,normal
0.144970,-1.558796,1.905377,-0.046357,0.543105,0.730390,0.957799,-0.429827,0.567059,-1.419928,normal
-0.512911,0.242704,-1.815604,0.159672,-0.637290,-0.711894,0.085445,-1.075533,-0.410148,2.431232,normal
0.415124,-0.250904,-0.566465,0.058457,0.877066,0.833573,0.461601,-1.828831,1.493181,-0.142500,normal
0.987698,-0.286743,-0.092238,-0.264837,-1.859823,1.369663,0.523375,0.201874,-0.826965,-0.664668,normal
0.501962,-0.973814,0.556845,1.402778,-0.747287,-0.633150,-1.338075,-0.399825,-0.194388,-0.283812,normal
2.059269,0.579414,-0.447087,-1.104425,-1.418846,0.349306,-1.625871,-0.479218,-0.797033,0.510808,normal
0.328480,-0.269652,-0.058383,-0.781257,1.363278,0.099735,0.064373,-0.621292,-0.351054,-0.521715,normal
0.684812,0.349601,-0.269638,-0.287391,-0.321557,-0.231946,-0.682100,0.381081,1.389150,-1.688562,normal
-0.952649,0.412031,1.048639,1.357438,0.807708,0.642055,-1.384520,-0.640608,0.570520,0.482069,normal
1.246032,-0.216796,-0.987298,-1.825237,0.299460,0.239224,-0.216924,-1.064563,-0.427438,-0.861341,normal
1.303040,0.267907,-2.968391,-0.467754,1.796485,-1.772184,2.191460,-0.930063,2.111680,-0.105047,normal
0.312918,-1.941934,-2.005874,-1.950835,0.405555,-1.338521,-0.886227,-0.340127,0.706840,1.193622,normal
-0.384768,-1.140767,-0.384629,-0.828301,0.566178,-0.100975,0.826886,-0.683946,-0.759078,-0.895709,normal
-1.079169,-0.448292,0.237655,-0.349403,-0.650539,-0.072380,-0.904170,-0.220853,-0.097693,-0.756939,normal
4.537470,8.034985,-8.458190,5.405419,4.176041,-7.417050,7.278056,8.219685,-6.248105,-4.904291,anomaly
-1.532628,0.534651,1.137529,1.083539,0.267807,-1.503868,-0.777359,-1.859539,-0.848669,0.096087,normal
-0.801834,1.637679,0.463574,-0.399007,1.328311,-0.078189,-1.544567,-2.314004,-0.421099,0.020082,normal
0.144774,0.125496,0.457691,-0.859587,-0.517936,0.481067,-1.276336,-0.570523,0.275212,0.333129,normal
1.395092,0.055882,-1.027914,-0.746216,0.313903,-1.200752,1.574945,0.935825,1.305545,-0.338006,normal
-1.001339,0.209308,-2.284164,0.939266,0.951666,-2.016243,-1.007086,0.220936,-1.332629,-0.929402,normal
0.189089,1.015171,1.526035,-1.159593,2.169335,1.968607,0.859746,0.536317,-0.199006,0.689690,normal
2.030504,-0.400779,0.591122,0.162675,-0.371553,0.956715,0.810700,-0.344939,-1.149051,-1.980419,normal
1.605355,1.904841,-1.117131,-0.146216,-0.978650,0.526894,-0.409046,0.479605,-0.282732,0.332768,normal
1.629622,0.414751,0.640324,-0.179838,-0.416555,0.096974,0.649481,0.434230,0.724473,-0.859875,normal
-0.866911,1.183628,1.762898,0.159699,0.501691,-2.009255,-0.402758,-0.181408,1.254473,-0.314881,normal
0.920669,-2.646661,0.143467,0.439807,-0.807844,1.282999,-0.385235,0.553111,0.419075,0.018381,normal
1.360381,-1.397138,-1.654631,1.375577,0.245662,0.885821,-0.411687,0.821654,0.554641,0.005902,normal
-0.292671,0.149654,-2.039285,0.022662,0.980835,-1.025499,-1.042972,-0.680522,0.076954,0.631504,normal
0.462061,0.709582,1.127324,0.654615,-0.145255,0.829548,0.566019,-1.711539,0.233771,-0.367589,normal
-0.881856,-1.555411,0.227042,2.660851,0.153464,-1.207165,-0.543115,-1.062204,-0.196084,-0.032990,normal
-0.814348,-1.056680,1.068850,-1.484903,0.227287,-0.277464,-1.573065,0.202978,0.644941,-2.011980,normal
0.683220,0.711031,0.448075,0.572151,-1.225675,0.847357,-1.027634,0.494534,0.353727,-0.451665,normal
-0.823353,-1.106003,0.484113,-0.792528,0.588669,-1.180034,0.657609,-0.156125,-0.079755,0.480179,normal
1.561415,1.723714,0.544304,1.318286,-0.165842,0.495396,-0.094969,-0.236576,0.963152,-1.809062,normal
-0.264917,-1.766991,0.013106,-0.147930,-0.132783,0.528245,-0.118143,0.973722,1.052829,1.201546,normal
0.756882,0.430803,-1.966211,-0.909446,-0.721291,1.017484,-1.623658,0.862285,-2.612647,-0.826156,normal
0.600712,-0.510016,0.716584,0.023945,1.120319,-1.300432,-1.015309,-0.296718,0.588365,-1.096984,normal
1.010664,-1.540562,-0.678730,0.694348,0.060989,0.554062,-0.113848,-0.750538,-0.766225,1.575990,normal
-0.032994,-0.944771,1.212352,-0.331422,-0.404261,0.901519,2.415179,0.858933,0.944090,-0.636982,normal
-0.050271,0.491718,1.159667,-0.253478,-0.660239,0.381185,-0.228311,-0.535827,0.086659,-0.299735,normal
0.291322,0.169378,-0.460374,-1.601680,-0.097141,0.202988,0.360510,0.810438,-0.146088,0.813875,normal
0.052226,2.182446,-1.315310,0.426304,-1.201425,-0.354938,0.429471,-0.914115,-0.246327,-0.064277,normal
-0.279257,1.669759,-0.157077,0.868899,2.256714,1.051509,-0.817485,1.115430,-1.248706,-1.151044,normal
0.364127,1.215779,0.737140,1.054101,0.340021,-1.387538,0.486350,0.232372,-0.442622,1.603641,normal
1.004301,0.008841,-0.005015,0.343360,-0.140089,0.890197,0.369471,-0.291225,-0.506722,-0.540950,normal
0.041696,-0.204155,-1.180676,1.509109,-0.545386,0.227841,-1.786984,-1.028269,-1.143426,-0.195376,normal
-0.345494,-0.322969,-0.097581,1.791408,0.511446,-0.062156,0.127583,-0.218844,0.789077,-1.351724,normal
1.344343,-1.340397,1.089335,0.587239,0.529459,-1.489876,-0.506225,0.917710,0.207637,0.646293,normal
-0.088691,-0.541926,-0.440027,1.412774,-1.213937,-1.295108,-0.412050,0.602166,0.481792,-1.066296,normal
0.593443,-1.201259,-0.387499,0.756058,-0.270036,-0.692656,0.859328,-0.374545,-0.367609,0.883217,normal
-1.021355,-0.489959,-0.349415,1.771538,-1.550403,-1.104216,-1.861590,-1.252262,0.890530,-0.421039,normal
-0.769373,0.411752,2.690987,0.263929,-0.257946,-1.369306,1.857486,0.854530,-2.694294,2.029595,normal
-0.768357,-0.209918,0.385138,-0.455561,-0.043110,1.462419,-0.003908,0.677649,-0.820484,1.562915,normal
0.433813,0.496489,-0.828185,0.450267,-0.811146,-1.048466,-0.913296,-0.412699,2.395067,-0.384253,normal
-2.261031,-0.541678,-2.338574,-2.204001,-0.478432,-0.712487,0.222491,-0.864899,-0.132010,1.774391,normal
0.785041,0.205304,0.017830,0.771883,-0.421882,-0.577294,0.284388,0.313557,1.080501,0.072431,normal
1.633127,-0.397409,0.157898,0.418556,1.210571,0.470439,0.357671,-1.737348,0.626288,-0.422162,normal
-0.368413,0.260829,-0.269843,-0.778548,1.150345,-1.513493,-1.052050,2.632663,0.279842,-0.595300,normal
0.413212,-0.055839,-0.251341,0.348613,1.799738,-0.733048,0.365792,1.124595,0.610381,1.469224,normal
1.204160,-0.709398,-2.382289,0.039382,-1.480115,0.115055,-0.140488,1.788363,-0.847946,0.994870,normal
0.466913,-1.310856,-1.558592,-0.851519,1.447718,-0.555779,0.416419,-0.309871,-1.392370,-1.399034,normal
-1.330284,-0.104616,0.306907,0.216329,0.814784,-0.504033,0.928091,-0.115165,0.295115,0.882963,normal
1.067124,-0.308876,-0.755132,0.254399,0.713303,0.103290,-0.255650,-2.351556,-0.513285,0.012487,normal
-1.064490,-0.845054,0.894067,-1.767653,0.290967,1.095696,1.494045,-0.578161,1.572767,-0.595281,normal
-2.295107,-0.814918,-0.979023,0.589099,0.473822,2.396840,-0.532194,-0.359252,-0.112291,0.422170,normal
-0.862495,-0.743088,-0.883758,0.189696,-0.925308,-1.077671,1.120893,-0.782528,1.590569,-1.401034,normal
0.137136,1.251013,-0.598103,1.276137,0.576406,-1.839264,-0.473141,0.565854,-0.287286,0.408306,normal
-1.877271,-0.082725,0.032078,-1.000238,-0.882607,-0.558973,0.544209,-0.359993,0.458236,0.143248,normal
9.560667,5.096722,-7.569438,-6.454361,9.691583,5.220351,4.624489,-3.830725,5.027005,-6.698352,anomaly
-0.858500,0.470652,1.904603,-0.955536,-1.968795,0.102026,-0.377502,-0.162978,-1.550121,-1.134523,normal
-0.964249,-0.668881,-0.374640,-0.515470,-0.721681,0.145444,0.750512,0.748758,-0.827091,-2.205073,normal
0.332476,-0.242943,1.305804,-1.020453,0.282064,0.818554,0.046785,0.652330,-1.572941,-1.628201,normal
-0.048981,-1.106523,0.893600,-0.843095,0.016612,1.572996,0.480963,-0.307305,-0.650120,0.635480,normal
1.075554,-0.867509,0.267782,1.321891,-0.503389,1.380934,-0.663297,1.926650,0.806449,-0.174235,normal
-1.704524,-0.499347,0.181174,0.491206,-1.227879,0.119780,0.891758,-0.198183,-0.428361,1.869773,normal
-1.203059,-1.535600,0.975009,-1.182678,-0.399640,-0.032026,-0.430234,-0.162222,0.575759,-0.420525,normal
-2.257274,-0.443402,0.376763,-0.849984,-0.654938,1.461180,-1.591360,0.439217,-0.073288,1.535904,normal
-1.610521,-0.192150,-1.376487,0.577962,-1.529922,0.602369,-0.706336,-1.136564,1.727388,0.629959,normal
0.001781,0.915955,0.969851,-1.501892,-0.576299,-0.083748,1.487790,-0.350409,0.055330,0.064422,normal
0.669356,0.099435,0.017380,1.608176,-0.951308,1.556464,-0.003396,0.794642,0.530976,-0.464723,normal
-0.123226,-1.222291,1.040658,-0.293211,1.189890,-0.663212,0.997104,-0.239571,-1.039287,-0.762116,normal
-5.045098,4.887120,5.699810,-6.491451,6.064876,-4.888616,6.108604,-5.570268,8.436161,-4.942455,anomaly
-0.589406,-1.276494,-1.883827,-0.243969,0.406164,-0.900491,0.055444,-0.868608,0.752507,0.634230,normal
-1.268953,1.081331,0.850163,-0.411100,-0.940368,1.470118,1.765026,-0.610118,-0.271669,-1.456093,normal
0.990064,-1.414851,-1.873710,1.242023,-0.408436,0.418607,-0.189703,0.155798,-0.310544,-1.261075,normal
-0.230636,-0.754113,-0.995260,1.237285,1.533530,0.035558,-0.469378,-0.205430,1.024427,-0.380329,normal
0.000040,0.906160,0.024676,0.160973,1.188552,0.312894,-2.131498,0.158458,-0.326554,-0.518387,normal
-0.249349,1.259075,-1.023480,0.228565,-0.925395,1.856666,-0.147320,1.073158,0.237787,0.412798,normal
-1.525722,-1.540666,0.220107,0.200712,0.732141,-0.681117,-0.439061,0.474770,0.076159,1.338432,normal
